model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef,tp_CS,tp_PA,tp_PHT,tp_PPGL,fp_CS,fp_PA,fp_PHT,fp_PPGL,tn_CS,tn_PA,tn_PHT,tn_PPGL,fn_CS,fn_PA,fn_PHT,fn_PPGL
LogisticRegression,LG-21-1,0.4744047619047619,0.5094339622641509,0.5148697214734951,0.48989441930618405,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.48989441930618405,0.47216049111072,0.5094339622641509,0.503823569461927,0.4800470282097009,0.48445874078465695,0.4865670251488684,0.5094339622641509,0.509433962264151,0.5094339622641509,0.505110131526037,0.5069063735461462,0.5078562789642028,0.3211822660098522,0.32518739643263483,2.0,6.0,13.0,6.0,6.0,8.0,8.0,4.0,42.0,27.0,28.0,36.0,3.0,12.0,4.0,7.0
LogisticRegression,LG-22-1,0.4486519607843137,0.4716981132075472,0.4671938586755457,0.48672699849170437,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.48672699849170437,0.45948399426660297,0.4716981132075472,0.4652453371075192,0.47326200029140514,0.47948707061537144,0.4823366413550769,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.467924540797818,0.4695853015603358,0.47039747103942686,0.267883571780957,0.2692191453391404,3.0,6.0,12.0,4.0,5.0,11.0,6.0,6.0,43.0,24.0,30.0,34.0,2.0,12.0,5.0,9.0
LogisticRegression,LG-23-1,0.5119047619047619,0.5283018867924528,0.5390835579514824,0.539894419306184,0.5283018867924528,0.5283018867924528,0.5283018867924528,0.539894419306184,0.5083091250854409,0.5283018867924528,0.5210442487006539,0.5220547364882201,0.5299453898591829,0.5337735866973584,0.5283018867924528,0.5283018867924528,0.5283018867924528,0.5221594268683595,0.5246371137717918,0.5259955361058863,0.3498527968596663,0.3554344055267077,3.0,6.0,13.0,6.0,6.0,8.0,8.0,3.0,42.0,27.0,28.0,37.0,2.0,12.0,4.0,7.0
LogisticRegression,LG-24-1,0.4682748538011696,0.5094339622641509,0.5215601897826326,0.48455253896430367,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.48455253896430367,0.46674038521864614,0.5094339622641509,0.5093374859576664,0.4743696700037079,0.47884133431225445,0.4810300436348862,0.5094339622641509,0.509433962264151,0.5094339622641509,0.5077094745384458,0.5082536483994577,0.5086581047293467,0.3248407643312101,0.32790921609265433,2.0,7.0,13.0,5.0,7.0,8.0,6.0,5.0,41.0,27.0,30.0,35.0,3.0,11.0,4.0,8.0
LogisticRegression,LG-25-1,0.49315476190476193,0.5094339622641509,0.5257187780772686,0.5206636500754148,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.5206636500754148,0.48385025062656645,0.5094339622641509,0.5013595309027286,0.4989602386551694,0.5083725182863114,0.5130499352900354,0.5094339622641509,0.509433962264151,0.5094339622641509,0.5021031466261732,0.5049959582815796,0.506623959811683,0.3264907135874878,0.33316745524079766,3.0,6.0,13.0,5.0,7.0,8.0,8.0,3.0,41.0,27.0,28.0,37.0,2.0,12.0,4.0,8.0
LogisticRegression,LG-26-1,0.45019841269841265,0.49056603773584906,0.4976489967056005,0.4706636500754148,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.4706636500754148,0.44954989927816014,0.49056603773584906,0.48635266580303493,0.4588817413992997,0.4641063338465596,0.4666320970575501,0.49056603773584906,0.490566037735849,0.4905660377358491,0.4868294597012357,0.48831872072498866,0.4891477029026412,0.2992164544564153,0.30293351344790936,2.0,6.0,13.0,5.0,7.0,8.0,7.0,5.0,41.0,27.0,29.0,35.0,3.0,12.0,4.0,8.0
LogisticRegression,LG-27-1,0.48353174603174603,0.5094339622641509,0.5186133572926025,0.5206636500754148,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.5206636500754148,0.48306203931203934,0.5094339622641509,0.5019818274535256,0.4993274096281149,0.5086585299735589,0.5132423488076112,0.5094339622641509,0.509433962264151,0.5094339622641509,0.5030897509758313,0.5056025093651879,0.507007694090391,0.32780487804878056,0.33317728483959913,3.0,6.0,13.0,5.0,7.0,8.0,7.0,4.0,41.0,27.0,29.0,36.0,2.0,12.0,4.0,8.0
LogisticRegression,LG-28-1,0.49315476190476193,0.5094339622641509,0.5257187780772686,0.5206636500754148,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.5206636500754148,0.48385025062656645,0.5094339622641509,0.5013595309027286,0.4989602386551694,0.5083725182863114,0.5130499352900354,0.5094339622641509,0.509433962264151,0.5094339622641509,0.5021031466261732,0.5049959582815796,0.506623959811683,0.3264907135874878,0.33316745524079766,3.0,6.0,13.0,5.0,7.0,8.0,8.0,3.0,41.0,27.0,28.0,37.0,2.0,12.0,4.0,8.0
LogisticRegression,LG-29-1,0.48353174603174603,0.5094339622641509,0.5186133572926025,0.5206636500754148,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.5206636500754148,0.48306203931203934,0.5094339622641509,0.5019818274535256,0.4993274096281149,0.5086585299735589,0.5132423488076112,0.5094339622641509,0.509433962264151,0.5094339622641509,0.5030897509758313,0.5056025093651879,0.507007694090391,0.32780487804878056,0.33317728483959913,3.0,6.0,13.0,5.0,7.0,8.0,7.0,4.0,41.0,27.0,29.0,36.0,2.0,12.0,4.0,8.0
LogisticRegression,LG-30-1,0.49315476190476193,0.5094339622641509,0.5257187780772686,0.5206636500754148,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.5206636500754148,0.48385025062656645,0.5094339622641509,0.5013595309027286,0.4989602386551694,0.5083725182863114,0.5130499352900354,0.5094339622641509,0.509433962264151,0.5094339622641509,0.5021031466261732,0.5049959582815796,0.506623959811683,0.3264907135874878,0.33316745524079766,3.0,6.0,13.0,5.0,7.0,8.0,8.0,3.0,41.0,27.0,28.0,37.0,2.0,12.0,4.0,8.0
LogisticRegression,LG-31-1,0.48353174603174603,0.5094339622641509,0.5186133572926025,0.5206636500754148,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.5206636500754148,0.48306203931203934,0.5094339622641509,0.5019818274535256,0.4993274096281149,0.5086585299735589,0.5132423488076112,0.5094339622641509,0.509433962264151,0.5094339622641509,0.5030897509758313,0.5056025093651879,0.507007694090391,0.32780487804878056,0.33317728483959913,3.0,6.0,13.0,5.0,7.0,8.0,7.0,4.0,41.0,27.0,29.0,36.0,2.0,12.0,4.0,8.0
LogisticRegression,LG-32-1,0.48353174603174603,0.5094339622641509,0.5186133572926025,0.5206636500754148,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.5206636500754148,0.48306203931203934,0.5094339622641509,0.5019818274535256,0.4993274096281149,0.5086585299735589,0.5132423488076112,0.5094339622641509,0.509433962264151,0.5094339622641509,0.5030897509758313,0.5056025093651879,0.507007694090391,0.32780487804878056,0.33317728483959913,3.0,6.0,13.0,5.0,7.0,8.0,7.0,4.0,41.0,27.0,29.0,36.0,2.0,12.0,4.0,8.0
LogisticRegression,LG-33-1,0.48353174603174603,0.5094339622641509,0.5186133572926025,0.5206636500754148,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.5206636500754148,0.48306203931203934,0.5094339622641509,0.5019818274535256,0.4993274096281149,0.5086585299735589,0.5132423488076112,0.5094339622641509,0.509433962264151,0.5094339622641509,0.5030897509758313,0.5056025093651879,0.507007694090391,0.32780487804878056,0.33317728483959913,3.0,6.0,13.0,5.0,7.0,8.0,7.0,4.0,41.0,27.0,29.0,36.0,2.0,12.0,4.0,8.0
LogisticRegression,LG-34-1,0.48353174603174603,0.5094339622641509,0.5186133572926025,0.5206636500754148,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.5206636500754148,0.48306203931203934,0.5094339622641509,0.5019818274535256,0.4993274096281149,0.5086585299735589,0.5132423488076112,0.5094339622641509,0.509433962264151,0.5094339622641509,0.5030897509758313,0.5056025093651879,0.507007694090391,0.32780487804878056,0.33317728483959913,3.0,6.0,13.0,5.0,7.0,8.0,7.0,4.0,41.0,27.0,29.0,36.0,2.0,12.0,4.0,8.0
LogisticRegression,LG-35-1,0.48353174603174603,0.5094339622641509,0.5186133572926025,0.5206636500754148,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.5206636500754148,0.48306203931203934,0.5094339622641509,0.5019818274535256,0.4993274096281149,0.5086585299735589,0.5132423488076112,0.5094339622641509,0.509433962264151,0.5094339622641509,0.5030897509758313,0.5056025093651879,0.507007694090391,0.32780487804878056,0.33317728483959913,3.0,6.0,13.0,5.0,7.0,8.0,7.0,4.0,41.0,27.0,29.0,36.0,2.0,12.0,4.0,8.0
LogisticRegression,LG-36-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-37-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-38-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-39-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-40-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-41-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-42-1,0.08490566037735849,0.33962264150943394,0.11534353862584548,0.25,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.25,0.1267605633802817,0.33962264150943394,0.17220302949774116,0.18,0.20930232558139533,0.2243401759530792,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.24452830188679245,0.2843352347520842,0.30476401261550384,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,0.0,0.0,48.0,0.0,36.0,40.0,5.0,0.0,17.0,13.0
LogisticRegression,LG-43-1,0.2337121212121212,0.4716981132075472,0.30834762721555176,0.3602941176470588,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.3602941176470588,0.27842105263157896,0.4716981132075472,0.36615690168818277,0.3203024106758502,0.3386801370672339,0.34713913136044283,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.42018291246680045,0.4438632983976867,0.4547587580993086,0.2139830508474576,0.24852058253653386,0.0,9.0,16.0,0.0,0.0,11.0,17.0,0.0,48.0,24.0,19.0,40.0,5.0,9.0,1.0,13.0
LogisticRegression,LG-44-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-45-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-46-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-47-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-48-1,0.08490566037735849,0.33962264150943394,0.11534353862584548,0.25,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.25,0.1267605633802817,0.33962264150943394,0.17220302949774116,0.18,0.20930232558139533,0.2243401759530792,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.24452830188679245,0.2843352347520842,0.30476401261550384,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,0.0,0.0,48.0,0.0,36.0,40.0,5.0,0.0,17.0,13.0
LogisticRegression,LG-49-1,0.08490566037735849,0.33962264150943394,0.11534353862584548,0.25,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.25,0.1267605633802817,0.33962264150943394,0.17220302949774116,0.18,0.20930232558139533,0.2243401759530792,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.24452830188679245,0.2843352347520842,0.30476401261550384,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,0.0,0.0,48.0,0.0,36.0,40.0,5.0,0.0,17.0,13.0
